,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
22525,3.097199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22527,3.091762,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22529,3.140256,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22530,3.116937,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22531,3.116281,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22532,3.116712,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22537,0.094678,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22539,3.096298,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22541,3.14496,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22546,3.108257,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22547,3.128482,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22549,3.141989,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22550,0.038473,38.0,54.0,0.0,1.0,66.0,1.0,82.0
22551,3.115752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22552,3.15199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22555,0.04197,45.0,45.0,0.0,1.0,73.0,1.0,73.0
22557,3.15542,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22558,3.119267,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22561,3.112213,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22564,3.126449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22571,0.005245,29.0,45.0,0.0,1.0,57.0,1.0,73.0
22572,3.15271,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22573,3.086226,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22575,3.090513,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22578,3.123699,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22583,3.144975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22585,3.154493,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22586,3.101974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22587,0.016994,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22589,3.158214,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22594,3.119935,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22596,3.095003,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22597,3.103963,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22598,0.038217,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22601,0.005235,96.0,96.0,0.0,2.0,152.0,2.0,152.0
22602,3.099781,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22603,3.156979,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22604,3.095988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22605,3.123989,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22613,3.157764,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22614,1.016178,52.0,124.0,0.0,5.0,320.0,4.0,328.0
22617,3.1047,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22619,3.142252,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22620,3.138188,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22621,3.127772,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22622,3.128741,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22625,3.096481,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22626,3.125261,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22627,0.07036,36.0,52.0,0.0,1.0,64.0,1.0,80.0
22629,3.091523,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22631,3.12947,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22632,3.131487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22635,3.093473,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22637,3.112444,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22638,3.155726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22640,3.138996,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22641,3.148221,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22647,3.148677,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22648,3.144729,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22649,3.122725,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22651,3.153463,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22655,3.151767,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22656,0.03223,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22658,3.115944,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22659,3.147237,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22660,3.105717,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22661,3.087506,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22662,15.637344,134.0,0.0,0.0,2.0,190.0,0.0,0.0
22664,3.115243,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22667,3.148515,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22668,3.101018,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22669,1.207068,0.0,0.0,0.0,6.0,240.0,2.0,80.0
22671,0.092438,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22672,3.134753,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22675,3.127979,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22676,45.999973,96.0,0.0,0.0,2.0,152.0,0.0,0.0
22677,3.157453,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22678,0.010412,40.0,56.0,0.0,1.0,68.0,1.0,84.0
22679,3.142733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22681,3.116471,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22684,0.000246,173.0,0.0,0.0,2.0,229.0,0.0,0.0
22687,3.083748,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22690,0.136922,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22691,0.000752,29.0,45.0,0.0,1.0,57.0,1.0,73.0
22692,5.286491,78.0,103.0,0.0,2.0,134.0,1.0,131.0
22694,3.154983,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22696,3.133995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22703,3.094026,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22706,3.136695,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22707,3.097749,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22708,3.080766,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22710,3.109733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22713,17.009553,212.0,0.0,0.0,2.0,268.0,0.0,0.0
22714,1.015919,52.0,124.0,0.0,5.0,320.0,4.0,328.0
22715,0.107183,0.0,0.0,0.0,1.0,40.0,1.0,40.0
22716,3.110961,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22717,3.154997,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22719,3.110183,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22720,3.154478,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22721,3.102268,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22722,3.12122,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22723,3.120215,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22726,81.208508,809.0,1189.0,0.0,8.0,1033.0,5.0,1329.0
22729,5.16781,78.0,103.0,0.0,2.0,134.0,1.0,131.0
22730,3.095509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22731,1.115384,0.0,0.0,0.0,2.0,80.0,2.0,80.0
22732,3.087215,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22733,0.002996,29.0,45.0,0.0,1.0,57.0,1.0,73.0
22734,3.130447,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22736,3.112932,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22738,0.005746,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22740,3.100522,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22741,3.113184,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22743,3.101204,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22744,0.0,0.0,0.0,0.0,1.0,433.0,0.0,0.0
22745,3.089506,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22747,3.146249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22750,3.120449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22754,3.09848,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22756,3.135,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22759,3.131193,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22761,3.148444,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22762,3.143004,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22764,3.146246,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22769,87.230761,491.0,0.0,0.0,5.0,631.0,0.0,0.0
22771,3.10225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22773,3.154952,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22774,3.095222,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22775,0.169402,151.0,1578.0,0.0,6.0,471.0,4.0,216.0
22776,3.153674,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22781,3.088765,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22782,3.138242,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22786,3.101762,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22788,3.094978,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22789,3.107531,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22790,3.137165,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22791,3.14669,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22793,3.097485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22794,0.123694,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22795,0.127419,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22796,3.093023,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22799,3.087756,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22800,3.096243,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22801,5.004151,78.0,0.0,0.0,2.0,134.0,0.0,0.0
22808,3.085485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22811,3.126722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22812,3.110984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22813,3.096006,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22814,3.129241,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22817,3.129248,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22818,3.127437,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22819,3.089262,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22820,3.083731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22826,1.030412,0.0,0.0,0.0,2.0,120.0,0.0,0.0
22828,3.138452,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22832,0.007496,29.0,45.0,0.0,1.0,57.0,1.0,73.0
22837,3.086296,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22840,3.145484,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22841,3.117261,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22842,3.08998,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22844,3.108998,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22845,0.299332,0.0,0.0,0.0,1.0,40.0,1.0,40.0
22847,3.154672,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22852,0.018735,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22853,3.085252,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22856,0.004751,37.0,442.0,0.0,1.0,65.0,1.0,470.0
22863,3.140912,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22865,3.086258,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22868,3.095499,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22870,5.20328,78.0,103.0,0.0,2.0,134.0,1.0,131.0
22872,3.12969,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22874,3.15394,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22875,3.137759,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22876,3.094004,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22877,3.113441,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22878,3.108749,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22879,0.049721,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22880,3.122799,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22881,3.137227,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22882,1.06165,67.0,233.0,0.0,7.0,451.0,7.0,605.0
22883,3.090526,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22888,3.088731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22891,3.117984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22892,3.149747,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22893,3.083512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22897,3.083999,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22901,3.08402,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22902,3.126731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22906,3.097727,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22908,3.083487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22910,3.115957,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22913,3.130949,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22915,3.144202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22916,3.114531,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22917,3.09201,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22918,129.998981,954.0,0.0,0.0,9.0,1206.0,0.0,0.0
22920,3.134225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22921,3.093503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22923,3.109509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22924,95.826623,452.0,0.0,0.0,5.0,592.0,0.0,0.0
22928,3.157443,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22932,3.084722,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22937,3.082974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22939,3.102257,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22941,0.284343,0.0,0.0,0.0,1.0,40.0,1.0,40.0
22944,3.111246,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22948,300.122758,292.0,775.0,0.0,8.0,632.0,6.0,1027.0
22949,0.00075,29.0,45.0,0.0,1.0,57.0,1.0,73.0
22956,4.094092,876.0,0.0,0.0,6.0,1164.0,0.0,0.0
22960,3.118237,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22961,3.111254,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22962,3.103781,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22963,3.124746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22964,3.139504,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22965,3.159449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22966,0.553931,39.0,103.0,0.0,1.0,67.0,1.0,131.0
22968,3.114521,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22971,3.10926,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22973,3.082493,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22974,3.125509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22975,3.147521,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22977,0.100692,48.0,48.0,0.0,1.0,76.0,1.0,76.0
22979,3.102707,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22980,3.093285,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22981,3.086943,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22985,2.110557,67.0,233.0,0.0,9.0,563.0,7.0,605.0
22987,3.113735,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22990,3.108212,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22994,3.138759,0.0,0.0,0.0,3.0,180.0,0.0,0.0
22997,3.154966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23001,3.127222,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23003,0.028737,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23007,3.117779,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23009,3.126727,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23013,3.127677,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23014,3.080981,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23016,3.152235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23018,3.125252,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23019,3.15946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23022,3.09746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23024,3.155738,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23025,3.098988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23026,3.120446,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23028,17.005077,206.0,0.0,0.0,2.0,262.0,0.0,0.0
23029,0.011745,0.0,0.0,0.0,4.0,172.0,2.0,92.0
23031,3.130261,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23032,3.090742,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23033,3.110999,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23034,3.118523,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23035,3.134745,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23036,3.133769,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23037,3.136235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23045,3.113535,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23046,0.191128,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23047,3.139738,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23048,3.128209,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23050,1.014168,0.0,0.0,0.0,2.0,120.0,0.0,0.0
23051,3.126766,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23053,3.099006,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23054,3.082724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23055,0.11469,45.0,45.0,0.0,1.0,73.0,1.0,73.0
23057,0.068462,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23062,3.156453,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23064,3.15347,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23065,3.088285,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23066,3.10377,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23068,3.089728,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23070,3.124219,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23072,3.086021,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23073,3.124479,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23075,3.106256,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23079,3.140976,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23083,3.096514,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23084,0.00475,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23087,3.100669,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23088,3.122692,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23089,3.128717,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23091,3.160195,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23093,3.100968,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23094,3.119013,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23098,0.003747,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23099,3.080502,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23102,3.092456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23104,3.12794,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23110,3.147211,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23112,54.983914,24.0,146.0,0.0,22.0,1176.0,18.0,1090.0
23121,3.148431,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23122,3.108979,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23126,3.093771,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23128,0.010912,41.0,57.0,0.0,1.0,69.0,1.0,85.0
23130,3.143472,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23131,3.149187,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23133,3.122485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23135,3.097738,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23137,0.209626,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23138,0.630128,0.0,0.0,0.0,1.0,40.0,1.0,40.0
23141,49.022592,636.0,0.0,0.0,6.0,804.0,0.0,0.0
23144,0.096208,0.0,0.0,0.0,1.0,40.0,1.0,40.0
23150,0.001741,29.0,45.0,0.0,1.0,57.0,1.0,73.0
23151,3.116995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23152,3.106224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23158,3.089251,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23159,4.074425,67.0,233.0,0.0,9.0,559.0,6.0,553.0
23163,3.091201,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23164,3.087469,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23165,3.140263,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23167,3.104757,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23169,0.000997,45.0,45.0,0.0,1.0,73.0,1.0,73.0
23172,3.13868,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23175,3.152731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23177,3.149922,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23178,3.524977,0.0,0.0,0.0,3.0,180.0,1.0,40.0
23179,3.08728,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23182,3.145729,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23184,3.141436,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23186,3.117195,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23189,3.157968,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23191,0.241357,0.0,0.0,0.0,4.0,216.0,2.0,112.0
23194,3.110972,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23196,3.118024,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23203,3.109726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23208,3.125271,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23211,3.091499,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23213,1.529642,0.0,0.0,0.0,1.0,40.0,1.0,40.0
23214,0.017233,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23215,3.159687,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23217,0.263092,0.0,0.0,0.0,1.0,40.0,1.0,40.0
23218,3.082509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23219,16.006138,212.0,0.0,0.0,2.0,268.0,0.0,0.0
23222,3.145431,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23223,3.129507,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23224,3.100988,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23226,3.088009,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23227,3.149933,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23229,3.122678,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23230,3.10598,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23232,3.094757,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23233,3.148733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23234,3.099982,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23239,3.144947,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23240,3.110478,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23241,3.155485,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23245,2.018098,52.0,124.0,0.0,6.0,380.0,4.0,328.0
23249,3.142949,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23252,3.098981,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23257,3.151944,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23270,3.09701,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23272,0.011082,40.0,56.0,0.0,1.0,68.0,1.0,84.0
23273,3.115961,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23274,3.103225,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23275,3.104001,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23276,3.088771,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23277,3.157689,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23278,3.112228,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23279,3.113433,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23282,3.101772,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23283,3.147935,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23284,3.112711,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23286,3.13669,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23287,3.143241,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23288,0.005478,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23295,1.077143,67.0,224.0,0.0,8.0,491.0,7.0,596.0
23296,0.00399,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23299,3.130226,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23300,3.136712,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23302,0.085707,39.0,151.0,0.0,1.0,67.0,1.0,179.0
23303,3.110201,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23304,3.138488,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23305,3.121512,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23306,3.148993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23307,1.024664,52.0,124.0,0.0,5.0,320.0,4.0,328.0
23308,3.126207,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23309,3.087216,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23310,3.141748,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23312,3.140994,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23315,3.105509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23316,3.101993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23317,3.132232,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23318,3.102521,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23319,3.081016,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23322,3.113967,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23324,0.077684,48.0,48.0,0.0,1.0,76.0,1.0,76.0
23325,3.157206,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23326,3.134383,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23327,3.126705,0.0,0.0,0.0,3.0,180.0,0.0,0.0
23330,0.002239,45.0,45.0,0.0,1.0,73.0,1.0,73.0
23331,3.1077,0.0,0.0,0.0,3.0,180.0,0.0,0.0
